row_id,energy
102783,2545.7095839999993
102784,2557.1784369999973
102785,2562.707265999998
102786,2564.1757569999986
102787,2564.608144999998
102788,2554.239357999996
102789,2518.175879999997
102790,2470.490076499997
102791,2394.3990240000003
102792,2291.0808289999986
102793,2056.5179119999975
102794,1930.8862430000027
102795,1834.6984860000043
102796,1791.7169820000051
102797,1776.1803400000001
102798,1776.3815300000017
102799,1800.6525460000018
102800,1919.3214719999994
102801,2066.3458900000032
102802,2141.2972155000034
102803,2249.5469920000014
102804,2365.881529000005
102805,2412.177350000002
102806,2490.8936280000007
102807,2519.8836369999995
102808,2530.192066999997
102809,2533.4066739999976
102810,2537.5156869999996
102811,2536.4732499999973
102812,2522.085111999996
102813,2471.4275069999994
102814,2427.769441999998
102815,2372.013665000004
102816,2276.6807030000036
102817,2013.5269269999944
102818,1884.7790085000008
102819,1795.398329000001
102820,1746.0812039999987
102821,1735.4163429999985
102822,1735.9114749999994
102823,1754.0431499999966
102824,1868.1855499999906
102825,2002.6530580000006
102826,2085.925217999995
102827,2172.875188
102828,2291.046692000001
102829,2328.806254000002
102830,2379.9747180000004
102831,2404.8827220000035
102832,2414.7625150000017
102833,2424.5751310000023
102834,2427.8340680000033
102835,2424.1372870000073
102836,2401.6333330000066
102837,2346.7234670000007
102838,2261.773653999998
102839,2233.790745999997
102840,2158.3339250000035
102841,1917.6048279999998
102842,1800.7876809999973
102843,1718.165027000003
102844,1673.4831520000014
102845,1645.7523500000011
102846,1642.815999
102847,1645.907858999997
102848,1677.942421999997
102849,1764.982240999997
102850,1849.2273139999963
102851,1963.0967619999958
102852,2083.476241000002
102853,2113.9793730000006
102854,2169.7366300000017
102855,2184.2246910000026
102856,2200.766763000002
102857,2200.482548000001
102858,2202.7692940000015
102859,2200.4102560000024
102860,2188.048324000005
102861,2160.0694410000037
102862,2099.7675160000035
102863,2078.712811999997
102864,2023.1557685000014
102865,1859.7051290000038
102866,1714.5890260000021
102867,1646.363830999998
102868,1588.5952169999969
102869,1564.6611089999997
102870,1565.5620309999981
102871,1559.8427789999946
102872,1576.146600999996
102873,1679.2523999999953
102874,1805.9780439999986
102875,1878.767563000003
102876,2085.269547000008
102877,2138.431480000004
102878,2164.1158809999974
102879,2218.2867999999967
102880,2224.102213999996
102881,2268.5297399999963
102882,2264.2732829999945
102883,2280.0925759999973
102884,2254.846594999996
102885,2225.631419999994
102886,2188.0690119999954
102887,2169.700553999991
102888,2136.812146999988
102889,1936.7053574999995
102890,1819.5970285000026
102891,1786.2606407500027
102892,1756.6702765000032
102893,1735.8774654999995
102894,1734.7491355000031
102895,1760.5809795000016
102896,1886.3913475000074
102897,2070.295449500004
102898,2123.8460872500036
102899,2257.3485032499952
102900,2378.373531999994
102901,2450.565451749999
102902,2497.7365500000005
102903,2519.142693
102904,2532.329162999998
102905,2533.5247090000003
102906,2540.054177000001
102907,2539.388885999998
102908,2528.886767999996
102909,2481.2446349999923
102910,2450.567724999995
102911,2363.4940570000026
102912,2270.911609999999
102913,2071.9430399999997
102914,1909.617732
102915,1815.5619900000022
102916,1783.6397140000026
102917,1768.197703000001
102918,1770.303838000003
102919,1781.0760869999995
102920,1921.963107999996
102921,2052.282584000007
102922,2108.710582000008
102923,2248.532517
102924,2372.8477780000017
102925,2438.7550740000015
102926,2500.7644720000008
102927,2515.685619000001
102928,2523.803436
102929,2526.5914290000023
102930,2528.814077000003
102931,2522.873021000002
102932,2512.090859000002
102933,2462.704661999995
102934,2433.1405309999955
102935,2340.9108650000007
102936,2252.8865589999973
102937,2057.7727429999986
102938,1932.3136689999994
102939,1839.7042810000044
102940,1801.9900190000017
102941,1785.5910210000004
102942,1781.2845320000001
102943,1803.8901169999983
102944,1947.6787489999933
102945,2068.8504960000064
102946,2157.774773000006
102947,2290.8687770000006
102948,2396.3358980000085
102949,2422.989481000003
102950,2500.6839439999994
102951,2527.1963530000007
102952,2539.652401
102953,2545.199689999999
102954,2547.4121970000006
102955,2549.7974919999965
102956,2536.6355739999995
102957,2486.9037929999963
102958,2456.8172749999962
102959,2374.575324000002
102960,2263.716870999998
102961,2007.797364999993
102962,1905.9405309999984
102963,1801.202238000003
102964,1750.9078070000035
102965,1735.2040749999985
102966,1734.084230999998
102967,1755.8206249999994
102968,1910.912721499995
102969,2001.3025510000052
102970,2082.730256000002
102971,2174.9733870000005
102972,2284.8913010000097
102973,2316.084136000003
102974,2386.8584849999957
102975,2416.6284669999986
102976,2430.9460339999955
102977,2430.693011999995
102978,2436.6001549999987
102979,2440.5189269999937
102980,2422.144141999995
102981,2351.2202339999944
102982,2335.035437999994
102983,2274.5970910000037
102984,2168.1461230000023
102985,1966.4854162499914
102986,1845.982093999999
102987,1746.0722667500015
102988,1698.555001
102989,1691.0400425000005
102990,1691.858047999999
102991,1706.1017159999947
102992,1833.4867689999912
102993,1991.1144049999984
102994,2067.0989637499956
102995,2146.4816834999974
102996,2261.0736582500003
102997,2288.390182250001
102998,2342.0865882499997
102999,2356.979373250005
103000,2370.8791732500013
103001,2377.4240312500033
103002,2380.497690250006
103003,2375.8133012500084
103004,2357.3810737500094
103005,2289.6859767500046
103006,2208.340589750004
103007,2184.005559750003
103008,2103.548961750009
103009,1763.20080500001
103010,1726.8624932500056
103011,1605.690180500001
103012,1591.0980175000025
103013,1563.4772014999999
103014,1560.8611354999996
103015,1565.3142919999982
103016,1561.9491849999943
103017,1739.2828910000014
103018,1781.2152039999962
103019,1879.6819880000025
103020,1997.5129150000002
103021,2026.4057459999988
103022,2058.4088640000023
103023,2061.9879005000016
103024,2072.0971865000024
103025,2075.4440865000015
103026,2086.052681500001
103027,2090.6298405000025
103028,2081.1885785000013
103029,2029.220144500001
103030,1985.102397500001
103031,1978.5728755
103032,1926.3662820000006
103033,1751.4600430000044
103034,1700.1383857500043
103035,1576.5881985000026
103036,1554.219596000002
103037,1529.5748455000016
103038,1526.8029935000004
103039,1524.2001724999996
103040,1534.4646970000013
103041,1670.4257834999994
103042,1777.738921499998
103043,1893.1996855
103044,2033.0178545000015
103045,2111.0270785000034
103046,2172.7245080000025
103047,2197.882353750004
103048,2212.4468285000053
103049,2225.232937000004
103050,2222.912602750002
103051,2220.3463334999997
103052,2209.1385495
103053,2186.0724335000027
103054,2164.6740849999983
103055,2138.5871974999955
103056,2074.208882499998
103057,1864.5159955000054
103058,1777.6355945
103059,1703.721256000001
103060,1682.2340342500015
103061,1673.280695000003
103062,1676.082534000002
103063,1709.6296372499999
103064,1815.720432750001
103065,2020.7194142500032
103066,2082.8858797500025
103067,2201.0141942500004
103068,2346.941329749999
103069,2404.34837125
103070,2445.0287800000024
103071,2462.7561155000017
103072,2475.0777662500013
103073,2479.035108250001
103074,2480.5175217500014
103075,2483.156606500001
103076,2475.958141000002
103077,2435.9275192499977
103078,2401.2478502500007
103079,2328.5686037500027
103080,2259.7651195000076
103081,1975.760058000003
103082,1871.2359827500002
103083,1793.2082920000028
103084,1763.4040625000032
103085,1751.4998685000037
103086,1753.081604000005
103087,1786.5347890000019
103088,1897.590147500001
103089,2088.3057992500057
103090,2148.009768500007
103091,2280.018434750006
103092,2447.997826500001
103093,2510.1913087500034
103094,2553.975989000004
103095,2569.7516992500036
103096,2582.9452040000033
103097,2585.4374710000043
103098,2585.100222000005
103099,2582.407526750004
103100,2572.1067187500053
103101,2524.8723314999966
103102,2486.2728370000023
103103,2405.272995000003
103104,2321.9720260000054
103105,2017.9967330000022
103106,1909.3811839999998
103107,1843.0176620000047
103108,1803.9814480000007
103109,1792.6422930000017
103110,1791.6571440000016
103111,1824.988011000003
103112,1916.8889099999972
103113,2084.2671200000027
103114,2148.736417000002
103115,2270.8268439999983
103116,2400.991587999999
103117,2439.6067679999974
103118,2496.5255949999964
103119,2515.5807469999986
103120,2526.3256569999976
103121,2532.4243064999987
103122,2534.4000604999987
103123,2532.671852999999
103124,2519.8790599999966
103125,2485.707643499994
103126,2446.237627999998
103127,2376.5067850000028
103128,2271.1247379999977
103129,2060.0387564999987
103130,1925.9024939999965
103131,1839.8371440000028
103132,1801.0531260000018
103133,1786.9141699999996
103134,1788.1485850000004
103135,1817.0201510000024
103136,1924.3141272499984
103137,2066.7702430000036
103138,2155.838798000004
103139,2257.178069999999
103140,2378.314764000002
103141,2420.623478999998
103142,2483.4719689999956
103143,2506.333631999997
103144,2515.7520519999966
103145,2519.5480639999973
103146,2522.1689899999983
103147,2521.302849999998
103148,2507.0132449999937
103149,2461.988968999997
103150,2424.854667999997
103151,2372.3011950000036
103152,2267.669246999998
103153,2009.8020119999915
103154,1868.7393542500026
103155,1777.3797649999972
103156,1732.5909699999988
103157,1722.0595969999981
103158,1721.7734539999988
103159,1742.1755960000012
103160,1837.9202294999936
103161,2013.8500504999972
103162,2102.659571499994
103163,2188.818929499996
103164,2321.5290230000046
103165,2362.231716500002
103166,2420.9153120000033
103167,2436.8118930000055
103168,2453.5478550000057
103169,2461.9139490000057
103170,2462.1669710000056
103171,2460.4660630000067
103172,2446.5546270000086
103173,2404.6716430000097
103174,2318.1312990000047
103175,2301.5839739999997
103176,2203.2005180000015
103177,1926.7016280000037
103178,1836.3725225000062
103179,1750.522818000001
103180,1722.4511190000007
103181,1674.9991609999997
103182,1671.740895999999
103183,1665.242468999995
103184,1665.483568999995
103185,1821.730438000002
103186,1920.2678439999947
103187,2027.9829239999951
103188,2179.6352824999954
103189,2211.081509999996
103190,2279.1863710000007
103191,2301.5119820000014
103192,2312.9542369999986
103193,2323.546719999999
103194,2326.6024209999982
103195,2325.898596999998
103196,2319.3694699999974
103197,2296.687854999998
103198,2211.279289999997
103199,2197.834682999995
103200,2118.6067429999985
103201,1889.3705409999975
103202,1783.728147750004
103203,1674.4716340000027
103204,1639.9020770000006
103205,1609.8657740000003
103206,1602.5520429999988
103207,1598.052055999995
103208,1620.8793919999985
103209,1748.8301042499943
103210,1876.3530969999933
103211,1975.4794099999972
103212,2163.378210500002
103213,2232.654383500005
103214,2296.2329405000023
103215,2322.8846475
103216,2332.123528500002
103217,2337.7610440000003
103218,2339.758715
103219,2337.1187029999983
103220,2324.9450029999985
103221,2298.020920999998
103222,2264.425781999992
103223,2220.52837199999
103224,2165.6782187499907
103225,1984.8277659999958
103226,1868.2189600000024
103227,1801.2529940000004
103228,1777.4975769999999
103229,1767.27106
103230,1766.251574000002
103231,1795.7569340000025
103232,1909.304882999999
103233,2099.5615520000038
103234,2184.6290210000043
103235,2294.8323259999966
103236,2462.6104174999973
103237,2527.680285999995
103238,2571.3807309999984
103239,2592.481739999996
103240,2602.426322999995
103241,2603.2381119999955
103242,2606.3954309999963
103243,2602.9700859999953
103244,2597.7043639999983
103245,2556.5955169999916
103246,2516.854930999994
103247,2404.869276000001
103248,2324.5634810000042
103249,2052.339871999998
103250,1923.1372345000025
103251,1829.1542340000003
103252,1794.861819750001
103253,1779.1620610000007
103254,1779.957681000002
103255,1811.5928490000033
103256,1936.3229592499993
103257,2121.1051425000046
103258,2195.431782500006
103259,2321.2616790000056
103260,2479.4120229999994
103261,2545.491344
103262,2597.5845500000005
103263,2617.3465229999997
103264,2626.5869409999987
103265,2625.096770999999
103266,2627.095713
103267,2621.0371659999983
103268,2612.1735530000014
103269,2561.9108349999947
103270,2514.933391499996
103271,2416.2179030000007
103272,2328.3855100000005
103273,2072.2994587500007
103274,1937.807281250001
103275,1847.9966450000038
103276,1808.6234209999996
103277,1795.0860620000008
103278,1794.7406290000006
103279,1826.983884000001
103280,1922.539417999997
103281,2086.687645000001
103282,2167.844415000002
103283,2283.862504
103284,2412.6946875000003
103285,2459.977886249997
103286,2535.8826677499983
103287,2556.0432032499994
103288,2568.630877249999
103289,2575.4404607499996
103290,2577.0339537499995
103291,2576.6783197499985
103292,2565.1995777499988
103293,2532.3766227499964
103294,2487.0242639999988
103295,2401.9192645000044
103296,2289.6755037500016
103297,2069.5993405000017
103298,1934.8866954999985
103299,1846.7309405000053
103300,1804.6763590000007
103301,1791.9989619999985
103302,1790.343264999999
103303,1820.1182780000004
103304,1917.2617029999954
103305,2070.705144000003
103306,2155.1042200000043
103307,2257.0502129999986
103308,2388.279432000001
103309,2437.2734669999977
103310,2513.128056999996
103311,2540.1993649999977
103312,2552.4112569999966
103313,2558.5990429999965
103314,2561.6114369999977
103315,2563.394866999996
103316,2550.7805949999943
103317,2503.789430999998
103318,2456.6833499999975
103319,2397.9072260000016
103320,2292.5794869999995
103321,2026.50500274999
103322,1880.385576750003
103323,1788.542978999997
103324,1733.4957155000004
103325,1721.5985665000003
103326,1719.865013500001
103327,1742.5095059999987
103328,1865.8407777499915
103329,2026.0324817499984
103330,2115.6864749999977
103331,2214.830443999998
103332,2366.514084000005
103333,2412.883883000002
103334,2480.3156100000006
103335,2496.7105490000044
103336,2518.547507000003
103337,2528.732495000005
103338,2531.8877680000064
103339,2533.958661000006
103340,2518.7265320000065
103341,2473.8952620000096
103342,2382.4815539999995
103343,2359.7736819999936
103344,2257.034676999998
103345,1951.8417087500006
103346,1895.0738410000051
103347,1807.4145760000001
103348,1754.6076570000002
103349,1717.953567000003
103350,1709.5038110000016
103351,1711.7033779999933
103352,1707.592231999994
103353,1862.6368600000026
103354,1984.254106999998
103355,2102.7175069999985
103356,2249.9711959999972
103357,2265.794702999999
103358,2357.3101530000035
103359,2381.423286000003
103360,2392.0587350000005
103361,2400.379475999999
103362,2404.2655119999995
103363,2404.3562179999994
103364,2393.542084999998
103365,2372.2493630000004
103366,2275.223609999998
103367,2256.821203999997
103368,2173.011247000002
103369,1969.1709870000004
103370,1833.3071090000046
103371,1748.3848379999993
103372,1699.0669410000037
103373,1665.4228580000008
103374,1655.6763069999986
103375,1650.4914909999932
103376,1675.7687979999996
103377,1801.154838999991
103378,1955.9794099999938
103379,2065.733670000001
103380,2260.8313640000065
103381,2322.2143430000074
103382,2402.0677670000036
103383,2434.318865000003
103384,2431.8841250000014
103385,2440.2352149999983
103386,2435.947139999997
103387,2432.9347459999944
103388,2412.6817329999963
103389,2377.8877979999975
103390,2332.553162999996
103391,2279.3609997499934
103392,2213.60559199999
103393,2048.915312999993
103394,1919.289760000002
103395,1862.5460910000031
103396,1833.5892980000021
103397,1820.4779060000021
103398,1816.2897440000024
103399,1842.201513000001
103400,1956.8479580000035
103401,2157.570767000002
103402,2238.3566177500084
103403,2349.910114
103404,2539.4951999999985
103405,2608.0508629999936
103406,2669.4526675000025
103407,2694.4050014999984
103408,2706.783642499998
103409,2707.8642714999983
103410,2712.708176499998
103411,2710.2983294999967
103412,2700.365681499999
103413,2653.368379499992
103414,2622.8720869999925
103415,2495.9900339999995
103416,2408.8979430000045
103417,2107.1012279999973
103418,1994.7717320000033
103419,1882.6375290000015
103420,1850.128918000005
103421,1836.057894000002
103422,1835.4166110000049
103423,1858.3578810000033
103424,1992.8537859999997
103425,2175.175233000003
103426,2245.8390835000064
103427,2380.1250205000047
103428,2556.130543999998
103429,2622.865948999999
103430,2683.4606260000005
103431,2703.7508080000007
103432,2716.2239059999997
103433,2717.7120300000006
103434,2720.9545989999997
103435,2715.1998829999984
103436,2702.128671000001
103437,2645.4452639999918
103438,2621.9017639999934
103439,2499.266747999998
103440,2401.0839820000033
103441,2117.7483980000015
103442,1989.3762680000038
103443,1883.6144360000035
103444,1845.4162980000006
103445,1833.4983479999999
103446,1828.9453160000003
103447,1853.7860494999993
103448,1953.537849999998
103449,2112.9085624999984
103450,2193.0211135000004
103451,2324.9717589999996
103452,2468.913997000002
103453,2513.538961999999
103454,2601.3795389999996
103455,2615.9327370000005
103456,2626.713451999998
103457,2633.757829999998
103458,2635.274597999999
103459,2634.157140999999
103460,2624.9409339999966
103461,2588.6070429999927
103462,2544.1170914999984
103463,2451.116423500003
103464,2334.3390290000007
103465,2109.0901150000027
103466,1981.412144000002
103467,1872.0218000000036
103468,1830.2844230000023
103469,1817.0229329999993
103470,1811.4063219999998
103471,1842.5338249999993
103472,1942.0086399999957
103473,2088.0755240000053
103474,2176.223666000003
103475,2300.916539999997
103476,2438.959566000006
103477,2487.885223000001
103478,2578.0108090000012
103479,2601.571863000002
103480,2613.7025969999995
103481,2619.3260280000004
103482,2623.5073700000025
103483,2622.584965
103484,2604.4089829999966
103485,2553.2787610000014
103486,2499.1197769999994
103487,2436.2912980000065
103488,2329.0284692500018
103489,2036.37734299999
103490,1901.3442810000029
103491,1786.8141489999969
103492,1731.7479260000014
103493,1719.911959749999
103494,1719.9313167500022
103495,1735.2506865
103496,1848.6416274999917
103497,1997.1259854999935
103498,2092.4266734999883
103499,2190.0326259999924
103500,2343.2316270000047
103501,2392.9507910000043
103502,2469.237956500003
103503,2498.400267000007
103504,2514.613794000003
103505,2527.754229000004
103506,2533.2146620000062
103507,2532.9913070000084
103508,2514.9360390000074
103509,2458.5223630000073
103510,2346.297217000001
103511,2316.421183999995
103512,2217.0643549999986
103513,1904.4249650000006
103514,1829.8496330000023
103515,1732.2256410000036
103516,1675.5871099999995
103517,1643.5353570000004
103518,1638.9240140000018
103519,1640.955691999997
103520,1670.2918322499945
103521,1781.9497909999961
103522,1897.4702039999966
103523,2018.495280999998
103524,2191.9149230000007
103525,2224.4740580000025
103526,2328.241608000006
103527,2354.0491700000066
103528,2375.9949070000052
103529,2384.9219460000036
103530,2389.695605000005
103531,2390.9423010000055
103532,2380.8514290000057
103533,2362.378777000008
103534,2261.5096130000043
103535,2237.5015080000016
103536,2159.4183050000056
103537,1939.2407805000048
103538,1814.7441920000056
103539,1714.8327349999984
103540,1663.3375720000013
103541,1624.7792599999996
103542,1616.0789399999967
103543,1610.48215299999
103544,1630.9860384999943
103545,1733.3879089999887
103546,1855.6011959999946
103547,1987.7549582499996
103548,2234.5389000000127
103549,2323.7500390000096
103550,2367.9683377500037
103551,2426.6460240000038
103552,2424.9797200000016
103553,2453.456807999998
103554,2450.2878949999968
103555,2447.1619480000018
103556,2430.9433059999997
103557,2378.4136199999957
103558,2337.5065779999927
103559,2319.6214689999965
103560,2231.4907009999906
103561,2051.4712337499955
103562,1930.348861000002
103563,1870.1237390000074
103564,1841.6943850000046
103565,1827.0263820000005
103566,1824.4477400000014
103567,1852.5249980000028
103568,1969.332629000009
103569,2157.2899665000023
103570,2217.2276240000037
103571,2357.7541639999927
103572,2533.2712679999972
103573,2601.9513282499993
103574,2666.2054810000063
103575,2697.5790207500045
103576,2711.39872775
103577,2713.24387875
103578,2721.4305557499993
103579,2719.8766187499964
103580,2708.0837987499967
103581,2655.4466497499916
103582,2621.4190174999917
103583,2485.502114000002
103584,2432.214442000009
103585,2140.790156999995
103586,2004.9654239999988
103587,1899.911574500002
103588,1857.6762662500064
103589,1840.0745165000021
103590,1839.769390500007
103591,1855.8567895000053
103592,2008.8670100000068
103593,2195.1005450000066
103594,2245.112538000008
103595,2404.4680659999995
103596,2587.3419329999992
103597,2660.493630000004
103598,2723.4302590000043
103599,2749.5972350000047
103600,2762.797686000003
103601,2764.613170000005
103602,2769.985284000004
103603,2763.6099480000016
103604,2749.401599000002
103605,2685.5800389999945
103606,2663.269607499995
103607,2528.6141090000015
103608,2458.927731000006
103609,2181.8128580000002
103610,2051.9722409999977
103611,1931.285451000004
103612,1877.5806522500038
103613,1860.0556122500022
103614,1858.9027482500044
103615,1878.5058350000027
103616,2001.8144869999971
103617,2163.524309000003
103618,2250.332043500005
103619,2414.1334650000017
103620,2576.515258000005
103621,2612.612612500004
103622,2716.4441920000036
103623,2727.5532900000026
103624,2734.025129000001
103625,2742.0914840000028
103626,2743.5571020000034
103627,2744.896550000002
103628,2736.4397500000023
103629,2693.5902409999944
103630,2647.5843569999956
103631,2538.6767057500024
103632,2420.1189582500015
103633,2206.799232000003
103634,2069.6696219999985
103635,1953.3303390000053
103636,1898.5585780000044
103637,1879.2187122499997
103638,1877.0772322499993
103639,1900.8916492500007
103640,2016.9749199999906
103641,2138.5422610000037
103642,2254.856875500005
103643,2387.642784999997
103644,2530.184195000013
103645,2554.8443530000072
103646,2653.693371999999
103647,2679.1060560000005
103648,2691.3646649999973
103649,2696.0523919999964
103650,2702.0611530000006
103651,2702.321676999994
103652,2680.9730309999936
103653,2615.2527829999917
103654,2561.363188999991
103655,2498.1287980000084
103656,2373.205303000005
103657,2068.4408449999887
103658,1927.0338765000038
103659,1799.5704204999984
103660,1735.3944860000006
103661,1727.9964937499994
103662,1724.2251617499994
103663,1735.076425999997
103664,1861.6788639999909
103665,2027.0005029999886
103666,2119.467767999988
103667,2219.7873324999873
103668,2365.8383870000057
103669,2398.9893177500053
103670,2496.021451000002
103671,2515.1093870000086
103672,2536.874394000002
103673,2544.8404950000054
103674,2549.8821800000114
103675,2548.4994250000104
103676,2527.52650100001
103677,2449.45542500001
103678,2337.153680000011
103679,2315.3688500000058
103680,2209.67100900001
103681,1898.467642999997
103682,1815.8409030000028
103683,1713.7323655000043
103684,1656.356845000001
103685,1627.3205410000023
103686,1625.389458000001
103687,1617.48644199999
103688,1653.778849999993
103689,1750.5853099999938
103690,1871.194182499995
103691,1998.99131349999
103692,2164.151384999997
103693,2206.6548430000025
103694,2254.7939500000075
103695,2281.2995390000115
103696,2292.7130630000115
103697,2304.6016850000083
103698,2308.8266980000103
103699,2310.7553940000116
103700,2295.0447400000116
103701,2280.7858580000116
103702,2151.2326000000076
103703,2121.6157270000067
103704,2033.3175570000083
103705,1817.157058750002
103706,1727.9079030000053
103707,1631.4486047500013
103708,1593.7025157499977
103709,1568.6652727500027
103710,1560.7318827499978
103711,1559.9409662499854
103712,1602.7769059999898
103713,1709.0386224999925
103714,1812.2402549999958
103715,1914.1734599999936
103716,2143.531535500002
103717,2251.8215979999986
103718,2271.173576999993
103719,2323.2220089999973
103720,2345.3405829999933
103721,2371.1003859999955
103722,2377.9763749999875
103723,2382.465701499992
103724,2374.67611749999
103725,2346.084616499984
103726,2286.0309284999908
103727,2275.91372799999
103728,2175.5356239999846
103729,1955.3846857499996
103730,1856.200720000002
103731,1804.3476000000028
103732,1771.5157845000017
103733,1759.1574855
103734,1755.5339515000007
103735,1784.0912969999997
103736,1905.0474170000023
103737,2046.0071042500024
103738,2105.396881250001
103739,2217.8011312499966
103740,2382.2025135000017
103741,2440.120891250002
103742,2487.994582999998
103743,2508.597682999998
103744,2524.6311794999965
103745,2527.334354249999
103746,2532.1896192499985
103747,2527.7173324999967
103748,2522.6616267499967
103749,2464.0219414999924
103750,2423.887709749993
103751,2344.5814232500006
103752,2265.701380250001
103753,1913.3700454999978
103754,1839.6498457499993
103755,1788.8196264999974
103756,1773.3115117499997
103757,1768.8330245
103758,1780.6171967500009
103759,1826.5729935000004
103760,1999.349538249999
103761,2082.4734332500016
103762,2108.34429725
103763,2144.4314415000017
103764,2198.1424047500013
103765,2238.432178249999
103766,2260.043495750001
103767,2271.2435387500022
103768,2273.2479020000033
103769,2270.8090410000013
103770,2277.242496750002
103771,2289.838218000004
103772,2282.6141550000034
103773,2275.433955000003
103774,2263.998648250001
103775,2230.78319475
103776,2137.450846500003
103777,1926.0349904999969
103778,1846.967546749997
103779,1796.6411314999978
103780,1780.3178169999994
103781,1775.601442
103782,1785.9246119999998
103783,1828.4567799999998
103784,2005.7801947499995
103785,2079.867677
103786,2107.0724379999997
103787,2144.2968225000022
103788,2204.5249790000003
103789,2244.313573
103790,2266.666411000002
103791,2276.6628640000017
103792,2280.488449000002
103793,2280.848295500001
103794,2285.1268122500005
103795,2296.5178560000018
103796,2293.296080250001
103797,2282.9371465000017
103798,2269.403543500003
103799,2233.9907822500018
103800,2144.5618865000024
103801,1927.9129827499974
103802,1858.057243999999
103803,1801.9650659999973
103804,1784.7230029999998
103805,1781.3889559999993
103806,1786.811131000001
103807,1832.7816025000004
103808,2019.0002959999993
103809,2105.4092119999987
103810,2135.5189517500003
103811,2171.613435000002
103812,2220.920859
103813,2244.707569
103814,2261.537489
103815,2271.855787000001
103816,2274.939757000001
103817,2271.0154530000004
103818,2276.186528
103819,2289.8077170000015
103820,2287.428504750001
103821,2268.635952000002
103822,2253.2346700000035
103823,2227.222888500002
103824,2146.359537250001
103825,1946.5763265
103826,1878.448963749999
103827,1827.17945325
103828,1812.7284509999995
103829,1807.032631499999
103830,1818.7687992499996
103831,1848.0548014999963
103832,2007.5495727500013
103833,2102.4009929999966
103834,2132.8355567499975
103835,2156.865704249997
103836,2207.0534609999986
103837,2229.4309779999994
103838,2238.6616157499993
103839,2239.2167102500007
103840,2242.472386250002
103841,2241.1012442500014
103842,2244.579625250002
103843,2246.76448825
103844,2247.0884187500005
103845,2222.8335322499997
103846,2213.1891954999996
103847,2176.657371500003
103848,2107.87902775
103849,1894.3062417500012
103850,1828.7273944999997
103851,1765.1542289999998
103852,1749.8325065000008
103853,1742.708327499999
103854,1744.9209159999984
103855,1752.1746684999994
103856,1850.5575254999976
103857,1914.1859174999968
103858,1953.3854882499954
103859,1989.6794057499988
103860,2053.3944649999985
103861,2086.5502454999996
103862,2095.1356777500005
103863,2110.6649762500006
103864,2115.235487999999
103865,2114.8596299999986
103866,2119.82375725
103867,2123.4468252499983
103868,2123.958548249997
103869,2115.359206249997
103870,2098.018158249998
103871,2070.3846667500015
103872,1999.8119507499991
103873,1804.9027127916686
103874,1744.625663583335
103875,1694.0910978333343
103876,1666.5453673750003
103877,1657.0861680416672
103878,1658.4782520000008
103879,1659.8893295000003
103880,1700.4773837500013
103881,1774.7212600000012
103882,1826.9583589999977
103883,1866.5327462499977
103884,1939.0459907499999
103885,1977.6413282500016
103886,2026.096818250003
103887,2059.880224750001
103888,2071.0663945000024
103889,2078.487740500001
103890,2087.0169675000025
103891,2115.070841500002
103892,2122.9511292500015
103893,2110.6265982500017
103894,2110.5022487500014
103895,2086.2133115000006
103896,2012.3579457500007
103897,1893.200321500001
103898,1788.980372499998
103899,1756.0862237499957
103900,1739.910768749997
103901,1740.241331749997
103902,1750.4564562499986
103903,1795.775187499998
103904,1992.0127585000016
103905,2091.8691692499992
103906,2128.2889900000014
103907,2157.136922500001
103908,2219.1185890000006
103909,2252.893449749999
103910,2270.5298902500003
103911,2274.040524249999
103912,2281.19213425
103913,2283.3101872499997
103914,2288.5609442500004
103915,2307.5215202500012
103916,2301.93851825
103917,2294.3765427500025
103918,2282.298388500001
103919,2246.27929025
103920,2149.3641189999994
103921,1946.103305249999
103922,1856.8706655
103923,1809.5233507499963
103924,1792.6334044999985
103925,1787.7452454999993
103926,1802.7495065000019
103927,1855.1174340000011
103928,2040.8750342500016
103929,2128.409169749999
103930,2154.24795325
103931,2184.670257750001
103932,2235.615407750001
103933,2262.326953749998
103934,2276.0427389999995
103935,2280.8042027500005
103936,2282.7669962500013
103937,2280.253692
103938,2283.417214750001
103939,2298.6463767500027
103940,2294.9859640000022
103941,2285.2812915000004
103942,2273.216627249999
103943,2247.873099999999
103944,2146.369182249998
103945,1948.0250929999993
103946,1855.6507794999995
103947,1814.2978712499971
103948,1796.0815639999987
103949,1790.764071999999
103950,1801.7853285000008
103951,1852.8018277500016
103952,2023.7810055000011
103953,2109.6575599999996
103954,2131.3299135000025
103955,2165.8863707500022
103956,2220.3012362500017
103957,2249.4492337500005
103958,2266.073564000001
103959,2266.3148605000024
103960,2266.4520035000023
103961,2265.614258500001
103962,2270.894202000002
103963,2283.340420500002
103964,2284.7575605000006
103965,2275.245679750001
103966,2261.703320750001
103967,2231.8362604999993
103968,2144.785408999997
103969,1940.9615040000008
103970,1849.2541847500001
103971,1816.3892302499985
103972,1795.55409575
103973,1790.4419029999997
103974,1794.507372000001
103975,1840.0622425000008
103976,2026.2520950000005
103977,2115.7376309999995
103978,2132.6037490000026
103979,2167.3133375000016
103980,2217.517464999999
103981,2236.9251514999983
103982,2248.7016082499995
103983,2252.8442042499996
103984,2255.3375652499985
103985,2251.9123932499974
103986,2255.8769292499974
103987,2268.587572249998
103988,2269.466440249999
